12-09-2023,12:47:30
Wavenumber(cm-1),Intensity
 1296 , 2808.52 
 1297 , 2800.2 
 1298 , 2796.28 
 1299 , 2799.15 
 1300 , 2803.14 
 1301 , 2805.38 
 1302 , 2808.69 
 1303 , 2812.91 
 1304 , 2811.58 
 1305 , 2803.16 
 1306 , 2798.17 
 1307 , 2803.27 
 1308 , 2811.83 
 1309 , 2819.41 
 1310 , 2832.97 
 1311 , 2856.47 
 1312 , 2878.24 
 1313 , 2889.4 
 1314 , 2901.73 
 1315 , 2925.73 
 1316 , 2948.21 
 1317 , 2954.88 
 1318 , 2952.75 
 1319 , 2951.94 
 1320 , 2947.38 
 1321 , 2932.98 
 1322 , 2924.38 
 1323 , 2940.03 
 1324 , 2967.37 
 1325 , 2985.19 
 1326 , 2996.82 
 1327 , 3013.65 
 1328 , 3025.76 
 1329 , 3016.1 
 1330 , 2996.06 
 1331 , 2989.28 
 1332 , 2992.13 
 1333 , 2987.49 
 1334 , 2983.87 
 1335 , 3003.61 
 1336 , 3038.38 
 1337 , 3060.21 
 1338 , 3062.35 
 1339 , 3053.79 
 1340 , 3033.35 
 1341 , 2991.66 
 1342 , 2935.01 
 1343 , 2883.57 
 1344 , 2848.37 
 1345 , 2830.77 
 1346 , 2826.98 
 1347 , 2829.37 
 1348 , 2833.25 
 1349 , 2836.52 
 1350 , 2836.01 
 1351 , 2827.99 
 1352 , 2815.44 
 1353 , 2808.86 
 1354 , 2811.68 
 1355 , 2818.19 
 1356 , 2824.31 
 1357 , 2828.76 
 1358 , 2831.03 
 1359 , 2831.13 
 1360 , 2829.2 
 1361 , 2826.08 
 1362 , 2823.92 
 1363 , 2826.27 
 1364 , 2833.44 
 1365 , 2840.88 
 1366 , 2846.42 
 1367 , 2852.14 
 1368 , 2859.98 
 1369 , 2871.52 
 1370 , 2886.56 
 1371 , 2900.9 
 1372 , 2912.4 
 1373 , 2924.5 
 1374 , 2937.96 
 1375 , 2946.03 
 1376 , 2944.32 
 1377 , 2936.39 
 1378 , 2925.78 
 1379 , 2912.77 
 1380 , 2897.58 
 1381 , 2882.14 
 1382 , 2867.99 
 1383 , 2854.43 
 1384 , 2840.97 
 1385 , 2828.94 
 1386 , 2818.44 
 1387 , 2805.27 
 1388 , 2786.22 
 1389 , 2762.75 
 1390 , 2739.12 
 1391 , 2725.79 
 1392 , 2729.87 
 1393 , 2744.81 
 1394 , 2762.67 
 1395 , 2779.32 
 1396 , 2790.68 
 1397 , 2790.14 
 1398 , 2775.31 
 1399 , 2758.78 
 1400 , 2752.58 
 1401 , 2757.69 
 1402 , 2772.08 
 1403 , 2790.42 
 1404 , 2807 
 1405 , 2817.56 
 1406 , 2820.08 
 1407 , 2818.21 
 1408 , 2816.72 
 1409 , 2821.19 
 1410 , 2835.1 
 1411 , 2853.51 
 1412 , 2871.03 
 1413 , 2886.71 
 1414 , 2899.67 
 1415 , 2905.89 
 1416 , 2903.13 
 1417 , 2897.78 
 1418 , 2895.21 
 1419 , 2891.68 
 1420 , 2884.33 
 1421 , 2879.48 
 1422 , 2882.92 
 1423 , 2892.27 
 1424 , 2907.29 
 1425 , 2940.12 
 1426 , 2994.33 
 1427 , 3039.55 
 1428 , 3057.45 
 1429 , 3085.62 
 1430 , 3148.21 
 1431 , 3198.91 
 1432 , 3203.63 
 1433 , 3200.32 
 1434 , 3216.65 
 1435 , 3215.42 
 1436 , 3171 
 1437 , 3119.81 
 1438 , 3092.83 
 1439 , 3079.53 
 1440 , 3067.87 
 1441 , 3058.97 
 1442 , 3054.7 
 1443 , 3053.65 
 1444 , 3054.05 
 1445 , 3054.39 
 1446 , 3054.48 
 1447 , 3056.87 
 1448 , 3063.98 
 1449 , 3077.44 
 1450 , 3096.25 
 1451 , 3113.56 
 1452 , 3125.17 
 1453 , 3134.51 
 1454 , 3144.11 
 1455 , 3152.42 
 1456 , 3158.67 
 1457 , 3164.54 
 1458 , 3170.98 
 1459 , 3177.07 
 1460 , 3181.11 
 1461 , 3180.24 
 1462 , 3174.67 
 1463 , 3169.97 
 1464 , 3167.85 
 1465 , 3163.26 
 1466 , 3153.76 
 1467 , 3142.01 
 1468 , 3130.88 
